<< value = [8, 0.0, 0.0]; time = 1229.0>>
<< value = [3, 0.0, 0.0]; time = 1230.0>>
<< value = [0, 0.0, 0.0]; time = 1231.0>>
<< value = [0, 0.0, 0.0]; time = 1232.0>>
<< value = [4, 0.0, 0.0]; time = 1233.0>>
<< value = [4, 0.0, 0.0]; time = 1234.0>>
<< value = [0, 0.0, 0.0]; time = 1235.0>>
<< value = [0, 0.0, 0.0]; time = 1236.0>>
<< value = [0, 0.0, 0.0]; time = 1237.0>>
<< value = [0, 0.0, 0.0]; time = 1238.0>>
<< value = [2, 0.0, 0.0]; time = 1239.0>>
<< value = [10, 0.0, 0.0]; time = 1240.0>>
<< value = [4, 0.0, 0.0]; time = 1241.0>>
<< value = [9, 0.0, 0.0]; time = 1242.0>>
<< value = [8, 0.0, 0.0]; time = 1243.0>>
<< value = [0, 0.0, 0.0]; time = 1244.0>>
<< value = [7, 0.0, 0.0]; time = 1245.0>>
<< value = [8, 0.0, 0.0]; time = 1246.0>>
<< value = [5, 0.0, 0.0]; time = 1247.0>>
<< value = [4, 0.0, 0.0]; time = 1248.0>>
<< value = [4, 0.0, 0.0]; time = 1249.0>>
<< value = [2, 0.0, 0.0]; time = 1250.0>>
<< value = [6, 0.0, 0.0]; time = 1251.0>>
<< value = [7, 0.0, 0.0]; time = 1252.0>>
<< value = [2, 0.0, 0.0]; time = 1253.0>>
<< value = [2, 0.0, 0.0]; time = 1254.0>>
<< value = [7, 0.0, 0.0]; time = 1255.0>>
<< value = [8, 0.0, 0.0]; time = 1256.0>>
<< value = [0, 0.0, 0.0]; time = 1257.0>>
<< value = [3, 0.0, 0.0]; time = 1258.0>>
<< value = [9, 0.0, 0.0]; time = 1259.0>>
<< value = [10, 0.0, 0.0]; time = 1260.0>>
<< value = [5, 0.0, 0.0]; time = 1261.0>>
<< value = [7, 0.0, 0.0]; time = 1262.0>>
<< value = [0, 0.0, 0.0]; time = 1263.0>>
<< value = [1, 0.0, 0.0]; time = 1264.0>>
<< value = [2, 0.0, 0.0]; time = 1265.0>>
<< value = [6, 0.0, 0.0]; time = 1266.0>>
<< value = [0, 0.0, 0.0]; time = 1267.0>>
<< value = [4, 0.0, 0.0]; time = 1268.0>>
<< value = [1, 0.0, 0.0]; time = 1269.0>>
<< value = [10, 0.0, 0.0]; time = 1270.0>>
<< value = [5, 0.0, 0.0]; time = 1271.0>>
<< value = [1, 0.0, 0.0]; time = 1272.0>>
<< value = [4, 0.0, 0.0]; time = 1273.0>>
<< value = [6, 0.0, 0.0]; time = 1274.0>>
<< value = [0, 0.0, 0.0]; time = 1275.0>>
<< value = [2, 0.0, 0.0]; time = 1276.0>>
<< value = [3, 0.0, 0.0]; time = 1277.0>>
<< value = [6, 0.0, 0.0]; time = 1278.0>>
<< value = [4, 0.0, 0.0]; time = 1279.0>>
<< value = [1, 0.0, 0.0]; time = 1280.0>>
<< value = [4, 0.0, 0.0]; time = 1281.0>>
<< value = [8, 0.0, 0.0]; time = 1282.0>>
<< value = [4, 0.0, 0.0]; time = 1283.0>>
<< value = [8, 0.0, 0.0]; time = 1284.0>>
<< value = [5, 0.0, 0.0]; time = 1285.0>>
<< value = [9, 0.0, 0.0]; time = 1286.0>>
<< value = [5, 0.0, 0.0]; time = 1287.0>>
<< value = [0, 0.0, 0.0]; time = 1288.0>>
<< value = [9, 0.0, 0.0]; time = 1289.0>>
<< value = [10, 0.0, 0.0]; time = 1290.0>>
<< value = [9, 0.0, 0.0]; time = 1291.0>>
<< value = [9, 0.0, 0.0]; time = 1292.0>>
<< value = [0, 0.0, 0.0]; time = 1293.0>>
<< value = [4, 0.0, 0.0]; time = 1294.0>>
<< value = [4, 0.0, 0.0]; time = 1295.0>>
<< value = [9, 0.0, 0.0]; time = 1296.0>>
<< value = [5, 0.0, 0.0]; time = 1297.0>>
<< value = [3, 0.0, 0.0]; time = 1298.0>>
<< value = [2, 0.0, 0.0]; time = 1299.0>>
<< value = [1, 0.0, 0.0]; time = 1300.0>>
<< value = [8, 0.0, 0.0]; time = 1301.0>>
<< value = [0, 0.0, 0.0]; time = 1302.0>>
<< value = [4, 0.0, 0.0]; time = 1303.0>>
<< value = [6, 0.0, 0.0]; time = 1304.0>>
<< value = [10, 0.0, 0.0]; time = 1305.0>>
<< value = [4, 0.0, 0.0]; time = 1306.0>>
<< value = [4, 0.0, 0.0]; time = 1307.0>>
<< value = [8, 0.0, 0.0]; time = 1308.0>>
<< value = [1, 0.0, 0.0]; time = 1309.0>>
<< value = [3, 0.0, 0.0]; time = 1310.0>>
<< value = [5, 0.0, 0.0]; time = 1311.0>>
<< value = [9, 0.0, 0.0]; time = 1312.0>>
<< value = [7, 0.0, 0.0]; time = 1313.0>>
<< value = [2, 0.0, 0.0]; time = 1314.0>>
<< value = [9, 0.0, 0.0]; time = 1315.0>>
<< value = [1, 0.0, 0.0]; time = 1316.0>>
<< value = [1, 0.0, 0.0]; time = 1317.0>>
<< value = [4, 0.0, 0.0]; time = 1318.0>>
<< value = [5, 0.0, 0.0]; time = 1319.0>>
<< value = [10, 0.0, 0.0]; time = 1320.0>>
<< value = [8, 0.0, 0.0]; time = 1321.0>>
<< value = [5, 0.0, 0.0]; time = 1322.0>>
<< value = [6, 0.0, 0.0]; time = 1323.0>>
<< value = [6, 0.0, 0.0]; time = 1324.0>>
<< value = [10, 0.0, 0.0]; time = 1325.0>>
<< value = [6, 0.0, 0.0]; time = 1326.0>>
<< value = [3, 0.0, 0.0]; time = 1327.0>>
<< value = [4, 0.0, 0.0]; time = 1328.0>>
<< value = [4, 0.0, 0.0]; time = 1329.0>>
<< value = [7, 0.0, 0.0]; time = 1330.0>>
<< value = [4, 0.0, 0.0]; time = 1331.0>>
<< value = [9, 0.0, 0.0]; time = 1332.0>>
<< value = [1, 0.0, 0.0]; time = 1333.0>>
<< value = [9, 0.0, 0.0]; time = 1334.0>>
<< value = [4, 0.0, 0.0]; time = 1335.0>>
<< value = [2, 0.0, 0.0]; time = 1336.0>>
<< value = [10, 0.0, 0.0]; time = 1337.0>>
<< value = [5, 0.0, 0.0]; time = 1338.0>>
<< value = [2, 0.0, 0.0]; time = 1339.0>>
<< value = [0, 0.0, 0.0]; time = 1340.0>>
<< value = [2, 0.0, 0.0]; time = 1341.0>>
<< value = [10, 0.0, 0.0]; time = 1342.0>>
<< value = [7, 0.0, 0.0]; time = 1343.0>>
<< value = [2, 0.0, 0.0]; time = 1344.0>>
<< value = [7, 0.0, 0.0]; time = 1345.0>>
<< value = [0, 0.0, 0.0]; time = 1346.0>>
<< value = [6, 0.0, 0.0]; time = 1347.0>>
<< value = [6, 0.0, 0.0]; time = 1348.0>>
<< value = [0, 0.0, 0.0]; time = 1349.0>>
<< value = [7, 0.0, 0.0]; time = 1350.0>>
<< value = [3, 0.0, 0.0]; time = 1351.0>>
<< value = [0, 0.0, 0.0]; time = 1352.0>>
<< value = [1, 0.0, 0.0]; time = 1353.0>>
<< value = [8, 0.0, 0.0]; time = 1354.0>>
<< value = [6, 0.0, 0.0]; time = 1355.0>>
<< value = [5, 0.0, 0.0]; time = 1356.0>>
<< value = [9, 0.0, 0.0]; time = 1357.0>>
<< value = [7, 0.0, 0.0]; time = 1358.0>>
<< value = [4, 0.0, 0.0]; time = 1359.0>>
<< value = [9, 0.0, 0.0]; time = 1360.0>>
<< value = [9, 0.0, 0.0]; time = 1361.0>>
<< value = [0, 0.0, 0.0]; time = 1362.0>>
<< value = [8, 0.0, 0.0]; time = 1363.0>>
<< value = [1, 0.0, 0.0]; time = 1364.0>>
<< value = [4, 0.0, 0.0]; time = 1365.0>>
<< value = [6, 0.0, 0.0]; time = 1366.0>>
<< value = [8, 0.0, 0.0]; time = 1367.0>>
<< value = [6, 0.0, 0.0]; time = 1368.0>>
<< value = [9, 0.0, 0.0]; time = 1369.0>>
<< value = [3, 0.0, 0.0]; time = 1370.0>>
<< value = [10, 0.0, 0.0]; time = 1371.0>>
<< value = [8, 0.0, 0.0]; time = 1372.0>>
<< value = [4, 0.0, 0.0]; time = 1373.0>>
<< value = [8, 0.0, 0.0]; time = 1374.0>>
<< value = [5, 0.0, 0.0]; time = 1375.0>>
<< value = [1, 0.0, 0.0]; time = 1376.0>>
<< value = [7, 0.0, 0.0]; time = 1377.0>>
<< value = [4, 0.0, 0.0]; time = 1378.0>>
<< value = [7, 0.0, 0.0]; time = 1379.0>>
<< value = [4, 0.0, 0.0]; time = 1380.0>>
<< value = [8, 0.0, 0.0]; time = 1381.0>>
<< value = [6, 0.0, 0.0]; time = 1382.0>>
<< value = [6, 0.0, 0.0]; time = 1383.0>>
<< value = [1, 0.0, 0.0]; time = 1384.0>>
<< value = [7, 0.0, 0.0]; time = 1385.0>>
<< value = [9, 0.0, 0.0]; time = 1386.0>>
<< value = [9, 0.0, 0.0]; time = 1387.0>>
<< value = [9, 0.0, 0.0]; time = 1388.0>>
<< value = [7, 0.0, 0.0]; time = 1389.0>>
<< value = [5, 0.0, 0.0]; time = 1390.0>>
<< value = [2, 0.0, 0.0]; time = 1391.0>>
<< value = [7, 0.0, 0.0]; time = 1392.0>>
<< value = [5, 0.0, 0.0]; time = 1393.0>>
<< value = [3, 0.0, 0.0]; time = 1394.0>>
<< value = [7, 0.0, 0.0]; time = 1395.0>>
<< value = [7, 0.0, 0.0]; time = 1396.0>>
<< value = [0, 0.0, 0.0]; time = 1397.0>>
<< value = [4, 0.0, 0.0]; time = 1398.0>>
<< value = [10, 0.0, 0.0]; time = 1399.0>>
<< value = [0, 0.0, 0.0]; time = 1400.0>>
<< value = [7, 0.0, 0.0]; time = 1401.0>>
<< value = [8, 0.0, 0.0]; time = 1402.0>>
<< value = [6, 0.0, 0.0]; time = 1403.0>>
<< value = [5, 0.0, 0.0]; time = 1404.0>>
<< value = [1, 0.0, 0.0]; time = 1405.0>>
<< value = [5, 0.0, 0.0]; time = 1406.0>>
<< value = [10, 0.0, 0.0]; time = 1407.0>>
<< value = [2, 0.0, 0.0]; time = 1408.0>>
<< value = [1, 0.0, 0.0]; time = 1409.0>>
<< value = [3, 0.0, 0.0]; time = 1410.0>>
<< value = [3, 0.0, 0.0]; time = 1411.0>>
<< value = [10, 0.0, 0.0]; time = 1412.0>>
<< value = [0, 0.0, 0.0]; time = 1413.0>>
<< value = [4, 0.0, 0.0]; time = 1414.0>>
<< value = [6, 0.0, 0.0]; time = 1415.0>>
<< value = [3, 0.0, 0.0]; time = 1416.0>>
<< value = [6, 0.0, 0.0]; time = 1417.0>>
<< value = [0, 0.0, 0.0]; time = 1418.0>>
<< value = [2, 0.0, 0.0]; time = 1419.0>>
<< value = [0, 0.0, 0.0]; time = 1420.0>>
<< value = [10, 0.0, 0.0]; time = 1421.0>>
<< value = [10, 0.0, 0.0]; time = 1422.0>>
<< value = [3, 0.0, 0.0]; time = 1423.0>>
<< value = [9, 0.0, 0.0]; time = 1424.0>>
<< value = [6, 0.0, 0.0]; time = 1425.0>>
<< value = [5, 0.0, 0.0]; time = 1426.0>>
<< value = [10, 0.0, 0.0]; time = 1427.0>>
<< value = [2, 0.0, 0.0]; time = 1428.0>>
<< value = [6, 0.0, 0.0]; time = 1429.0>>
<< value = [7, 0.0, 0.0]; time = 1430.0>>
<< value = [8, 0.0, 0.0]; time = 1431.0>>
<< value = [5, 0.0, 0.0]; time = 1432.0>>
<< value = [6, 0.0, 0.0]; time = 1433.0>>
<< value = [7, 0.0, 0.0]; time = 1434.0>>
<< value = [8, 0.0, 0.0]; time = 1435.0>>
<< value = [7, 0.0, 0.0]; time = 1436.0>>
<< value = [2, 0.0, 0.0]; time = 1437.0>>
<< value = [0, 0.0, 0.0]; time = 1438.0>>
<< value = [5, 0.0, 0.0]; time = 1439.0>>
<< value = [6, 0.0, 0.0]; time = 1440.0>>
<< value = [8, 0.0, 0.0]; time = 1441.0>>
<< value = [10, 0.0, 0.0]; time = 1442.0>>
<< value = [1, 0.0, 0.0]; time = 1443.0>>
<< value = [6, 0.0, 0.0]; time = 1444.0>>
<< value = [7, 0.0, 0.0]; time = 1445.0>>
<< value = [10, 0.0, 0.0]; time = 1446.0>>
<< value = [10, 0.0, 0.0]; time = 1447.0>>
<< value = [9, 0.0, 0.0]; time = 1448.0>>
<< value = [4, 0.0, 0.0]; time = 1449.0>>
<< value = [10, 0.0, 0.0]; time = 1450.0>>
<< value = [7, 0.0, 0.0]; time = 1451.0>>
<< value = [2, 0.0, 0.0]; time = 1452.0>>
<< value = [1, 0.0, 0.0]; time = 1453.0>>
<< value = [3, 0.0, 0.0]; time = 1454.0>>
<< value = [10, 0.0, 0.0]; time = 1455.0>>
<< value = [5, 0.0, 0.0]; time = 1456.0>>
<< value = [1, 0.0, 0.0]; time = 1457.0>>
<< value = [6, 0.0, 0.0]; time = 1458.0>>
<< value = [5, 0.0, 0.0]; time = 1459.0>>
<< value = [8, 0.0, 0.0]; time = 1460.0>>
<< value = [0, 0.0, 0.0]; time = 1461.0>>
<< value = [2, 0.0, 0.0]; time = 1462.0>>
<< value = [2, 0.0, 0.0]; time = 1463.0>>
<< value = [9, 0.0, 0.0]; time = 1464.0>>
<< value = [3, 0.0, 0.0]; time = 1465.0>>
<< value = [1, 0.0, 0.0]; time = 1466.0>>
<< value = [5, 0.0, 0.0]; time = 1467.0>>
<< value = [6, 0.0, 0.0]; time = 1468.0>>
<< value = [10, 0.0, 0.0]; time = 1469.0>>
<< value = [0, 0.0, 0.0]; time = 1470.0>>
<< value = [4, 0.0, 0.0]; time = 1471.0>>
<< value = [8, 0.0, 0.0]; time = 1472.0>>
<< value = [1, 0.0, 0.0]; time = 1473.0>>
<< value = [7, 0.0, 0.0]; time = 1474.0>>
<< value = [3, 0.0, 0.0]; time = 1475.0>>
<< value = [5, 0.0, 0.0]; time = 1476.0>>
<< value = [7, 0.0, 0.0]; time = 1477.0>>
<< value = [8, 0.0, 0.0]; time = 1478.0>>
<< value = [9, 0.0, 0.0]; time = 1479.0>>
<< value = [8, 0.0, 0.0]; time = 1480.0>>
<< value = [10, 0.0, 0.0]; time = 1481.0>>
<< value = [6, 0.0, 0.0]; time = 1482.0>>
<< value = [1, 0.0, 0.0]; time = 1483.0>>
<< value = [5, 0.0, 0.0]; time = 1484.0>>
<< value = [5, 0.0, 0.0]; time = 1485.0>>
<< value = [1, 0.0, 0.0]; time = 1486.0>>
<< value = [9, 0.0, 0.0]; time = 1487.0>>
<< value = [3, 0.0, 0.0]; time = 1488.0>>
<< value = [4, 0.0, 0.0]; time = 1489.0>>
<< value = [9, 0.0, 0.0]; time = 1490.0>>
<< value = [8, 0.0, 0.0]; time = 1491.0>>
<< value = [9, 0.0, 0.0]; time = 1492.0>>
<< value = [1, 0.0, 0.0]; time = 1493.0>>
<< value = [1, 0.0, 0.0]; time = 1494.0>>
<< value = [3, 0.0, 0.0]; time = 1495.0>>
<< value = [5, 0.0, 0.0]; time = 1496.0>>
<< value = [1, 0.0, 0.0]; time = 1497.0>>
<< value = [3, 0.0, 0.0]; time = 1498.0>>
<< value = [3, 0.0, 0.0]; time = 1499.0>>
<< value = [2, 0.0, 0.0]; time = 1500.0>>
<< value = [6, 0.0, 0.0]; time = 1501.0>>
<< value = [7, 0.0, 0.0]; time = 1502.0>>
<< value = [8, 0.0, 0.0]; time = 1503.0>>
<< value = [6, 0.0, 0.0]; time = 1504.0>>
<< value = [8, 0.0, 0.0]; time = 1505.0>>
<< value = [1, 0.0, 0.0]; time = 1506.0>>
<< value = [1, 0.0, 0.0]; time = 1507.0>>
<< value = [3, 0.0, 0.0]; time = 1508.0>>
<< value = [7, 0.0, 0.0]; time = 1509.0>>
<< value = [6, 0.0, 0.0]; time = 1510.0>>
<< value = [0, 0.0, 0.0]; time = 1511.0>>
<< value = [3, 0.0, 0.0]; time = 1512.0>>
<< value = [10, 0.0, 0.0]; time = 1513.0>>
<< value = [6, 0.0, 0.0]; time = 1514.0>>
<< value = [10, 0.0, 0.0]; time = 1515.0>>
<< value = [7, 0.0, 0.0]; time = 1516.0>>
<< value = [6, 0.0, 0.0]; time = 1517.0>>
<< value = [6, 0.0, 0.0]; time = 1518.0>>
<< value = [10, 0.0, 0.0]; time = 1519.0>>
<< value = [0, 0.0, 0.0]; time = 1520.0>>
<< value = [1, 0.0, 0.0]; time = 1521.0>>
<< value = [0, 0.0, 0.0]; time = 1522.0>>
<< value = [2, 0.0, 0.0]; time = 1523.0>>
<< value = [8, 0.0, 0.0]; time = 1524.0>>
<< value = [5, 0.0, 0.0]; time = 1525.0>>
<< value = [0, 0.0, 0.0]; time = 1526.0>>
<< value = [7, 0.0, 0.0]; time = 1527.0>>
<< value = [0, 0.0, 0.0]; time = 1528.0>>
<< value = [0, 0.0, 0.0]; time = 1529.0>>
<< value = [7, 0.0, 0.0]; time = 1530.0>>
<< value = [9, 0.0, 0.0]; time = 1531.0>>
<< value = [2, 0.0, 0.0]; time = 1532.0>>
<< value = [4, 0.0, 0.0]; time = 1533.0>>
<< value = [10, 0.0, 0.0]; time = 1534.0>>
<< value = [7, 0.0, 0.0]; time = 1535.0>>
<< value = [10, 0.0, 0.0]; time = 1536.0>>
<< value = [5, 0.0, 0.0]; time = 1537.0>>
<< value = [8, 0.0, 0.0]; time = 1538.0>>
<< value = [10, 0.0, 0.0]; time = 1539.0>>
<< value = [5, 0.0, 0.0]; time = 1540.0>>
<< value = [1, 0.0, 0.0]; time = 1541.0>>
<< value = [1, 0.0, 0.0]; time = 1542.0>>
<< value = [4, 0.0, 0.0]; time = 1543.0>>
<< value = [10, 0.0, 0.0]; time = 1544.0>>
<< value = [1, 0.0, 0.0]; time = 1545.0>>
<< value = [4, 0.0, 0.0]; time = 1546.0>>
<< value = [8, 0.0, 0.0]; time = 1547.0>>
<< value = [7, 0.0, 0.0]; time = 1548.0>>
<< value = [0, 0.0, 0.0]; time = 1549.0>>
<< value = [5, 0.0, 0.0]; time = 1550.0>>
<< value = [9, 0.0, 0.0]; time = 1551.0>>
<< value = [8, 0.0, 0.0]; time = 1552.0>>
<< value = [8, 0.0, 0.0]; time = 1553.0>>
<< value = [10, 0.0, 0.0]; time = 1554.0>>
<< value = [7, 0.0, 0.0]; time = 1555.0>>
<< value = [2, 0.0, 0.0]; time = 1556.0>>
<< value = [1, 0.0, 0.0]; time = 1557.0>>
<< value = [3, 0.0, 0.0]; time = 1558.0>>
<< value = [6, 0.0, 0.0]; time = 1559.0>>
<< value = [3, 0.0, 0.0]; time = 1560.0>>
<< value = [4, 0.0, 0.0]; time = 1561.0>>
<< value = [7, 0.0, 0.0]; time = 1562.0>>
<< value = [8, 0.0, 0.0]; time = 1563.0>>
<< value = [2, 0.0, 0.0]; time = 1564.0>>
<< value = [3, 0.0, 0.0]; time = 1565.0>>
<< value = [0, 0.0, 0.0]; time = 1566.0>>
<< value = [0, 0.0, 0.0]; time = 1567.0>>
<< value = [3, 0.0, 0.0]; time = 1568.0>>
<< value = [1, 0.0, 0.0]; time = 1569.0>>
<< value = [1, 0.0, 0.0]; time = 1570.0>>
<< value = [1, 0.0, 0.0]; time = 1571.0>>
<< value = [7, 0.0, 0.0]; time = 1572.0>>
<< value = [3, 0.0, 0.0]; time = 1573.0>>
<< value = [5, 0.0, 0.0]; time = 1574.0>>
<< value = [6, 0.0, 0.0]; time = 1575.0>>
<< value = [9, 0.0, 0.0]; time = 1576.0>>
<< value = [3, 0.0, 0.0]; time = 1577.0>>
<< value = [9, 0.0, 0.0]; time = 1578.0>>
<< value = [4, 0.0, 0.0]; time = 1579.0>>
<< value = [2, 0.0, 0.0]; time = 1580.0>>
<< value = [4, 0.0, 0.0]; time = 1581.0>>
<< value = [9, 0.0, 0.0]; time = 1582.0>>
<< value = [0, 0.0, 0.0]; time = 1583.0>>
<< value = [3, 0.0, 0.0]; time = 1584.0>>
<< value = [5, 0.0, 0.0]; time = 1585.0>>
<< value = [3, 0.0, 0.0]; time = 1586.0>>
<< value = [3, 0.0, 0.0]; time = 1587.0>>
<< value = [6, 0.0, 0.0]; time = 1588.0>>
<< value = [5, 0.0, 0.0]; time = 1589.0>>
<< value = [7, 0.0, 0.0]; time = 1590.0>>
<< value = [8, 0.0, 0.0]; time = 1591.0>>
<< value = [3, 0.0, 0.0]; time = 1592.0>>
<< value = [1, 0.0, 0.0]; time = 1593.0>>
<< value = [8, 0.0, 0.0]; time = 1594.0>>
<< value = [2, 0.0, 0.0]; time = 1595.0>>
<< value = [0, 0.0, 0.0]; time = 1596.0>>
<< value = [5, 0.0, 0.0]; time = 1597.0>>
<< value = [2, 0.0, 0.0]; time = 1598.0>>
<< value = [4, 0.0, 0.0]; time = 1599.0>>
<< value = [3, 0.0, 0.0]; time = 1600.0>>
<< value = [3, 0.0, 0.0]; time = 1601.0>>
<< value = [3, 0.0, 0.0]; time = 1602.0>>
<< value = [0, 0.0, 0.0]; time = 1603.0>>
<< value = [9, 0.0, 0.0]; time = 1604.0>>
<< value = [0, 0.0, 0.0]; time = 1605.0>>
<< value = [6, 0.0, 0.0]; time = 1606.0>>
<< value = [0, 0.0, 0.0]; time = 1607.0>>
<< value = [6, 0.0, 0.0]; time = 1608.0>>
<< value = [10, 0.0, 0.0]; time = 1609.0>>
<< value = [0, 0.0, 0.0]; time = 1610.0>>
<< value = [0, 0.0, 0.0]; time = 1611.0>>
<< value = [3, 0.0, 0.0]; time = 1612.0>>
<< value = [3, 0.0, 0.0]; time = 1613.0>>
<< value = [6, 0.0, 0.0]; time = 1614.0>>
<< value = [0, 0.0, 0.0]; time = 1615.0>>
<< value = [0, 0.0, 0.0]; time = 1616.0>>
<< value = [4, 0.0, 0.0]; time = 1617.0>>
<< value = [2, 0.0, 0.0]; time = 1618.0>>
<< value = [7, 0.0, 0.0]; time = 1619.0>>
<< value = [10, 0.0, 0.0]; time = 1620.0>>
<< value = [1, 0.0, 0.0]; time = 1621.0>>
<< value = [5, 0.0, 0.0]; time = 1622.0>>
<< value = [10, 0.0, 0.0]; time = 1623.0>>
<< value = [10, 0.0, 0.0]; time = 1624.0>>
<< value = [3, 0.0, 0.0]; time = 1625.0>>
<< value = [6, 0.0, 0.0]; time = 1626.0>>
<< value = [2, 0.0, 0.0]; time = 1627.0>>
<< value = [5, 0.0, 0.0]; time = 1628.0>>
<< value = [8, 0.0, 0.0]; time = 1629.0>>
<< value = [0, 0.0, 0.0]; time = 1630.0>>
<< value = [6, 0.0, 0.0]; time = 1631.0>>
<< value = [9, 0.0, 0.0]; time = 1632.0>>
<< value = [9, 0.0, 0.0]; time = 1633.0>>
<< value = [5, 0.0, 0.0]; time = 1634.0>>
<< value = [0, 0.0, 0.0]; time = 1635.0>>
<< value = [7, 0.0, 0.0]; time = 1636.0>>
<< value = [7, 0.0, 0.0]; time = 1637.0>>
<< value = [5, 0.0, 0.0]; time = 1638.0>>
<< value = [0, 0.0, 0.0]; time = 1639.0>>
<< value = [9, 0.0, 0.0]; time = 1640.0>>
<< value = [9, 0.0, 0.0]; time = 1641.0>>
<< value = [5, 0.0, 0.0]; time = 1642.0>>
<< value = [6, 0.0, 0.0]; time = 1643.0>>
<< value = [8, 0.0, 0.0]; time = 1644.0>>
<< value = [1, 0.0, 0.0]; time = 1645.0>>
<< value = [4, 0.0, 0.0]; time = 1646.0>>
<< value = [8, 0.0, 0.0]; time = 1647.0>>
<< value = [6, 0.0, 0.0]; time = 1648.0>>
<< value = [0, 0.0, 0.0]; time = 1649.0>>
<< value = [2, 0.0, 0.0]; time = 1650.0>>
<< value = [10, 0.0, 0.0]; time = 1651.0>>
<< value = [5, 0.0, 0.0]; time = 1652.0>>
<< value = [2, 0.0, 0.0]; time = 1653.0>>
<< value = [10, 0.0, 0.0]; time = 1654.0>>
<< value = [7, 0.0, 0.0]; time = 1655.0>>
<< value = [8, 0.0, 0.0]; time = 1656.0>>
<< value = [5, 0.0, 0.0]; time = 1657.0>>
<< value = [5, 0.0, 0.0]; time = 1658.0>>
<< value = [6, 0.0, 0.0]; time = 1659.0>>
<< value = [7, 0.0, 0.0]; time = 1660.0>>
<< value = [2, 0.0, 0.0]; time = 1661.0>>
<< value = [6, 0.0, 0.0]; time = 1662.0>>
<< value = [9, 0.0, 0.0]; time = 1663.0>>
<< value = [10, 0.0, 0.0]; time = 1664.0>>
<< value = [6, 0.0, 0.0]; time = 1665.0>>
<< value = [1, 0.0, 0.0]; time = 1666.0>>
<< value = [7, 0.0, 0.0]; time = 1667.0>>
<< value = [6, 0.0, 0.0]; time = 1668.0>>
<< value = [7, 0.0, 0.0]; time = 1669.0>>
<< value = [4, 0.0, 0.0]; time = 1670.0>>
<< value = [9, 0.0, 0.0]; time = 1671.0>>
<< value = [0, 0.0, 0.0]; time = 1672.0>>
<< value = [7, 0.0, 0.0]; time = 1673.0>>
<< value = [8, 0.0, 0.0]; time = 1674.0>>
<< value = [10, 0.0, 0.0]; time = 1675.0>>
<< value = [9, 0.0, 0.0]; time = 1676.0>>
<< value = [1, 0.0, 0.0]; time = 1677.0>>
<< value = [2, 0.0, 0.0]; time = 1678.0>>
<< value = [3, 0.0, 0.0]; time = 1679.0>>
<< value = [8, 0.0, 0.0]; time = 1680.0>>
<< value = [2, 0.0, 0.0]; time = 1681.0>>
<< value = [10, 0.0, 0.0]; time = 1682.0>>
<< value = [6, 0.0, 0.0]; time = 1683.0>>
<< value = [7, 0.0, 0.0]; time = 1684.0>>
<< value = [1, 0.0, 0.0]; time = 1685.0>>
<< value = [8, 0.0, 0.0]; time = 1686.0>>
<< value = [2, 0.0, 0.0]; time = 1687.0>>
<< value = [3, 0.0, 0.0]; time = 1688.0>>
<< value = [0, 0.0, 0.0]; time = 1689.0>>
<< value = [0, 0.0, 0.0]; time = 1690.0>>
<< value = [3, 0.0, 0.0]; time = 1691.0>>
<< value = [8, 0.0, 0.0]; time = 1692.0>>
<< value = [2, 0.0, 0.0]; time = 1693.0>>
<< value = [0, 0.0, 0.0]; time = 1694.0>>
<< value = [8, 0.0, 0.0]; time = 1695.0>>
<< value = [4, 0.0, 0.0]; time = 1696.0>>
<< value = [0, 0.0, 0.0]; time = 1697.0>>
<< value = [3, 0.0, 0.0]; time = 1698.0>>
<< value = [5, 0.0, 0.0]; time = 1699.0>>
<< value = [9, 0.0, 0.0]; time = 1700.0>>
<< value = [10, 0.0, 0.0]; time = 1701.0>>
<< value = [6, 0.0, 0.0]; time = 1702.0>>
<< value = [2, 0.0, 0.0]; time = 1703.0>>
<< value = [8, 0.0, 0.0]; time = 1704.0>>
<< value = [10, 0.0, 0.0]; time = 1705.0>>
<< value = [5, 0.0, 0.0]; time = 1706.0>>
<< value = [7, 0.0, 0.0]; time = 1707.0>>
<< value = [6, 0.0, 0.0]; time = 1708.0>>
<< value = [10, 0.0, 0.0]; time = 1709.0>>
<< value = [10, 0.0, 0.0]; time = 1710.0>>
<< value = [2, 0.0, 0.0]; time = 1711.0>>
<< value = [1, 0.0, 0.0]; time = 1712.0>>
<< value = [8, 0.0, 0.0]; time = 1713.0>>
<< value = [4, 0.0, 0.0]; time = 1714.0>>
<< value = [5, 0.0, 0.0]; time = 1715.0>>
<< value = [5, 0.0, 0.0]; time = 1716.0>>
<< value = [3, 0.0, 0.0]; time = 1717.0>>
<< value = [0, 0.0, 0.0]; time = 1718.0>>
<< value = [4, 0.0, 0.0]; time = 1719.0>>
<< value = [4, 0.0, 0.0]; time = 1720.0>>
<< value = [3, 0.0, 0.0]; time = 1721.0>>
<< value = [2, 0.0, 0.0]; time = 1722.0>>
<< value = [2, 0.0, 0.0]; time = 1723.0>>
<< value = [1, 0.0, 0.0]; time = 1724.0>>
<< value = [9, 0.0, 0.0]; time = 1725.0>>
<< value = [10, 0.0, 0.0]; time = 1726.0>>
<< value = [0, 0.0, 0.0]; time = 1727.0>>
<< value = [2, 0.0, 0.0]; time = 1728.0>>
